::1 - - [29/Dec/2022:09:56:05 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/users" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
::1 - - [29/Dec/2022:09:56:05 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
::1 - - [29/Dec/2022:09:56:05 +0000] "GET /css/style.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
::1 - - [29/Dec/2022:09:56:05 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
::1 - - [29/Dec/2022:09:56:06 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
::1 - - [29/Dec/2022:11:29:36 +0000] "GET /admin/users HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
::1 - - [29/Dec/2022:11:29:36 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin/users" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
::1 - - [29/Dec/2022:11:29:36 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin/users" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
::1 - - [29/Dec/2022:11:29:36 +0000] "GET /css/style.css HTTP/1.1" 304 - "http://localhost:8000/admin/users" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
::1 - - [29/Dec/2022:11:29:37 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
[0mGET / [32m200[0m 18.897 ms - 4194[0m
::1 - - [11/Jan/2023:10:04:59 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:04:59 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:05:18 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:05:18 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:05:18 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:05:18 +0000] "GET /css/style.css HTTP/1.1" 200 6793 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:05:30 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:05:30 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:05:30 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:05:30 +0000] "GET /css/style.css HTTP/1.1" 200 6766 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:06:00 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:06:00 +0000] "GET /css/style.css HTTP/1.1" 200 6784 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:06:00 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:06:00 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:06:32 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:06:32 +0000] "GET /css/style.css HTTP/1.1" 200 6784 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:06:32 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:06:32 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:06:45 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:06:45 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:06:45 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:06:45 +0000] "GET /css/style.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:14 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:14 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:14 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:14 +0000] "GET /css/style.css HTTP/1.1" 200 6784 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:16 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:16 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:16 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:16 +0000] "GET /css/style.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:35 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:35 +0000] "GET /css/style.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:35 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:35 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:56 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:56 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:56 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:07:56 +0000] "GET /css/style.css HTTP/1.1" 200 6796 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:08:09 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:08:09 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:08:09 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:08:09 +0000] "GET /css/style.css HTTP/1.1" 200 6796 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:08:45 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:08:45 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:08:45 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:08:45 +0000] "GET /css/style.css HTTP/1.1" 200 6879 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:09:33 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:09:33 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:09:33 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:09:33 +0000] "GET /css/style.css HTTP/1.1" 200 6894 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:09:53 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:09:53 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:09:53 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:09:53 +0000] "GET /css/style.css HTTP/1.1" 200 6920 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:11:06 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:11:07 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:11:07 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:11:07 +0000] "GET /css/style.css HTTP/1.1" 200 6900 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:11:17 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:11:17 +0000] "GET /css/style.css HTTP/1.1" 200 6900 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:11:17 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:11:17 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:11:53 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:11:53 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:11:53 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:11:53 +0000] "GET /css/style.css HTTP/1.1" 200 6987 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:12:40 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:12:40 +0000] "GET /css/style.css HTTP/1.1" 200 6975 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:12:40 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:12:40 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:12:52 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:12:52 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:12:52 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:12:52 +0000] "GET /css/style.css HTTP/1.1" 200 6975 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:13:26 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:13:26 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:13:26 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:13:26 +0000] "GET /css/style.css HTTP/1.1" 200 6991 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:13:40 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:13:40 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:13:40 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:13:40 +0000] "GET /css/style.css HTTP/1.1" 200 6990 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:13:56 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:13:56 +0000] "GET /css/style.css HTTP/1.1" 200 6964 "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:13:56 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:13:56 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:15:12 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:15:13 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:15:13 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:15:13 +0000] "GET /css/style.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:15:15 +0000] "GET /admin HTTP/1.1" 304 - "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:15:15 +0000] "GET /css/style.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:15:15 +0000] "GET /css/bootstrap.min.css HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:15:15 +0000] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "http://localhost:8000/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [11/Jan/2023:10:15:28 +0000] "GET /admin HTTP/1.1" 200 3750 "http://localhost:8000/admin/add-presence" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
